Statement,Label
Kip_Moore born 1980,TRUE
Pee_Wee_King born 1914,TRUE
Randy_VanWarmer born 1955,TRUE
Slim_Rhodes born 1913,TRUE
Red_Foley born 1910,TRUE
China_Forbes born 1970,TRUE
Miranda_Lee_Richards born 1975,TRUE
Ned_Miller born 1925,TRUE
Skip_Ewing born 1964,TRUE
Rosie_Gaines born 1960,TRUE
Reid_Paley born 2000,TRUE
Rusty_Zinn born 1970,TRUE
Rick_Trevino born 1971,TRUE
Jimmy_LaFave born 1955,TRUE
Jimmy_LaFave born 1955,TRUE
Michel'le born 1970,TRUE
Adam_Young born 1986,TRUE
Jim_Lindberg born 1965,TRUE
Paul_Barrere born 1948,TRUE
John_Conlee born 1946,TRUE
Gregory_Page born 1963,TRUE
Malcolm_Holcombe born 1955,TRUE
Barbara_Lewis born 1943,TRUE
Michael_Sembello born 1954,TRUE
Gary_LeVox born 1970,TRUE
Gregg_Alexander born 1970,TRUE
Keith_St_John born 1969,TRUE
Greg_Trooper born 1956,TRUE
John_Grant born 1968,TRUE
Richie_Barrett born 1933,TRUE
Brix_Smith born 1962,TRUE
Dan_Peek born 1950,TRUE
Jim_Beanz born 1980,TRUE
Bonnie_McKee born 1984,TRUE
Stacy_Barthe born 1985,TRUE
Red_Simpson born 1934,TRUE
Gerry_Beckley born 1952,TRUE
Randy_Stonehill born 1952,TRUE
Darrell_Scott born 1959,TRUE
Paul_Kelly born 1940,TRUE
John_Berry born 1959,TRUE
Paul_Banks born 1978,TRUE
Skip_Battin born 1934,TRUE
Tommy_Collins born 1930,TRUE
Steve_Miller born 1943,TRUE
Marc_Broussard born 1982,TRUE
David_Thomas born 1953,TRUE
Stephen_Pearcy born 1959,TRUE
Keith_Morris born 1955,TRUE
Stephen_Pearcy born 1956,TRUE
Peter_Yarrow born 1938,TRUE
Richard_FariÃ±a born 1937,TRUE
Kelly_Price born 1973,TRUE
Kelly_Price born 1973,TRUE
Mitch_Malloy born 1961,TRUE
Catherine_Russell born 1956,TRUE
Tristan_Prettyman born 1982,TRUE
Slim_Bryant born 1908,TRUE
Teri_MoÃ¯se born 1970,TRUE
Simone_White born 1970,TRUE
Ed_Kowalczyk born 1971,TRUE
Ronald_White born 1939,TRUE
Carl_Smith born 1927,TRUE
Cheyenne_Jackson born 1975,TRUE
Ashley_Hamilton born 1974,TRUE
Erik_Penny born 2000,TRUE
Jon_Howard born 1985,TRUE
Jeffrey_Hatrix born 1963,TRUE
Jim_Brickman born 1961,TRUE
Chaz_Lamar_Shepherd born 1977,TRUE
Chaz_Lamar_Shepherd born 1977,TRUE
Ronn_Moss born 1952,TRUE
Shane_Harper born 1993,TRUE
Dustin_Kensrue born 1980,TRUE
Chad_Brock born 1963,TRUE
Timothy_Bruce_Schmit born 1947,TRUE
Shannon_Wright born 2000,TRUE
Napoleon_XIV born 1938,TRUE
Earl_King born 1934,TRUE
Earl_King born 1932,TRUE
Charlie_Wilson born 1953,TRUE
John_Carter_Cash born 1970,TRUE
Erskine_Butterfield born 1913,TRUE
Josh_Rouse born 1972,TRUE
Jamika_Ajalon born 1968,TRUE
Donavon_Frankenreiter born 1972,TRUE
Cody_Chesnutt born 1968,TRUE
Lou_Barlow born 1966,TRUE
Tony_Joe_White born 1943,TRUE
James_McMurtry born 1962,TRUE
David_Nail born 1979,TRUE
Shuggie_Otis born 1953,TRUE
Sleepy_Brown born 1970,TRUE
Josh_White born 1914,TRUE
John_Sebastian born 1944,TRUE
Sir_Mix-a-Lot born 1963,TRUE
Norman_Greenbaum born 1942,TRUE
Trace_Adkins born 1962,TRUE
Chris_Pureka born 1979,TRUE
David_Blue born 1941,TRUE
David_Gates born 1940,TRUE
Claudine_Clark born 1941,TRUE
Bryan_White born 1974,TRUE
Wade_Hayes born 1969,TRUE
Charlie_Sexton born 1968,TRUE
Neal_Casal born 1968,TRUE
David_Ball born 1953,TRUE
Lars_Frederiksen born 1971,TRUE
Matt_Nathanson born 1973,TRUE
Pete_Yorn born 1974,TRUE
Brendon_Urie born 1987,TRUE
Hal_Ozsan born 1976,TRUE
Cal_Smith born 1932,TRUE
Hunter_Hayes born 1991,TRUE
Chris_Cacavas born 1961,TRUE
Mark_Eitzel born 1959,TRUE
Joe born 1973,TRUE
Carolyne_Mas born 1955,TRUE
Michael_Nesmith born 1942,TRUE
Mark_Linkous born 1962,TRUE
Alex_Wolff born 1997,TRUE
Carl_Carlton born 1953,TRUE
Carl_Carlton born 1952,TRUE
Chip_Taylor born 1940,TRUE
Chris_Cagle born 1968,TRUE
Colonel_Abrams born 1949,TRUE
D'Angelo born 1974,TRUE
Joshua_Radin born 1974,TRUE
Gene_McDaniels born 1935,TRUE
Charles_Hamilton born 1987,TRUE
Ali-Ollie_Woodson born 1951,TRUE
MIKHAÃ‰L born 1989,TRUE
Otep_Shamaya born 1979,TRUE
Matthew_West born 1977,TRUE
Memphis_Slim born 1915,TRUE
Ernie_Maresca born 1939,TRUE
John_Walker born 1943,TRUE
Luther_Ingram born 1937,TRUE
Chris_Young born 1985,TRUE
Ernest_Tubb born 1914,TRUE
Lorraine_Ellison born 1931,TRUE
Chris_Montez born 1943,TRUE
Keith_Sweat born 1961,TRUE
Jeff_Mangum born 1970,TRUE
Clarence_Carter born 1936,TRUE
Eric_Church born 1977,TRUE
Alain_Johannes born 1962,TRUE
Chris_Knight born 1960,TRUE
Jandek born 1944,TRUE
Chandra_Davis born 1978,TRUE
Cassidy_Haley born 1980,TRUE
Chris_Kenner born 1929,TRUE
Chris_Kenner born 1928,TRUE
Clarence_White born 1944,TRUE
Alejandro_Escovedo born 1951,TRUE
Greg_Handevidt born 1965,TRUE
Buell_Kazee born 1900,TRUE
Kurt_Vile born 1980,TRUE
Collin_Raye born 1960,TRUE
Collin_Raye born 1959,TRUE
Ron_Wasserman born 1961,TRUE
Geoff_Rickly born 1979,TRUE
Cazwell born 1978,TRUE
Clint_Lowery born 1971,TRUE
Mariqueen_Maandig born 1981,TRUE
Emily_Kinney born 1985,TRUE
Pam_Reynolds case born 1956,TRUE
Zac_Hanson born 1985,TRUE
Uncle_Dave_Macon born 1870,TRUE
Thomas_Shaw born 1908,TRUE
Victor_Willis born 1951,TRUE
Ty_Segall born 1987,TRUE
Tommy_Duncan born 1911,TRUE
Brenda_Russell born 1949,TRUE
Stephin_Merritt born 1966,TRUE
Stuart_Hamblen born 1908,TRUE
Simon_Curtis born 1986,TRUE
Chris_Carrabba born 1975,TRUE
Marcos_Witt born 1962,TRUE
Brandon_Heath born 1978,TRUE
Isaac_Hanson born 1980,TRUE
Turner_Cody born 1980,TRUE
Eric_Turner born 1977,TRUE
Shareefa born 1984,TRUE
Steve_Forbert born 1954,TRUE
Tim_Easton born 1966,TRUE
Vern_Gosdin born 1934,TRUE
Michale_Graves born 1975,TRUE
Mark_Sandman born 1952,TRUE
Julian_Velard born 1979,TRUE
Neil_Turbin born 1963,TRUE
Maxine_Jones born 1962,TRUE
Robert_Tepper born 1953,TRUE
Eddie_Holland born 1939,TRUE
Howard_Tate born 1939,TRUE
Sanjaya_Malakar born 1989,TRUE
Lo_Ta-yu born 1954,TRUE
Rae'Ven_Larrymore_Kelly born 1985,TRUE
Stephan_Jenkins born 1964,TRUE
Buddy_Miller born 1952,TRUE
Tyler_Ward born 1989,TRUE
Vivian_Green born 1979,TRUE
Trevor_Jackson born 1996,TRUE
Andranik_Madadian born 1958,TRUE
Brian_Fallon born 1980,TRUE
Terry_Stafford born 1941,TRUE
Tompall_Glaser born 1933,TRUE
Algebra born 1976,TRUE
Vladimir_Kuzmin born 1955,TRUE
Ted_Hawkins born 1936,TRUE
Tony_Clarke born 1940,TRUE
Andy_Pratt born 1947,TRUE
Joe_Esposito born 1948,TRUE
Perfume_Genius born 1981,TRUE
Tom_Shaka born 1953,TRUE
Katelyn_Tarver born 1989,TRUE
Joe_Dassin born 1938,TRUE
Joe_Dassin born 1938,TRUE
Judee_Sill born 1944,TRUE
Bebe_Buell born 1953,TRUE
Cheyenne_Kimball born 1990,TRUE
Jordan_Pruitt born 1991,TRUE
Beth_Nielsen_Chapman born 1958,TRUE
Tom_Verlaine born 1949,TRUE
Sharon_Sheeley born 1940,TRUE
Stephen_Malkmus born 1966,TRUE
Susan_Tedeschi born 1970,TRUE
Paula_Cole born 1968,TRUE
Dar_Williams born 1967,TRUE
Ty_England born 1963,TRUE
Priscilla_Ahn born 1984,TRUE
Carole_Bayer_Sager born 1947,TRUE
Barry_Gibb born 1946,TRUE
Rob_Zombie born 1965,TRUE
Syleena_Johnson born 1976,TRUE
Izora_Armstead born 1942,TRUE
Eliza_Schneider born 1978,TRUE
Neil_Diamond born 1941,TRUE
Kenny_Rankin born 1940,TRUE
Mary_Chapin_Carpenter born 1958,TRUE
Josephine_Foster born 1974,TRUE
Soraya born 1969,TRUE
Melissa_Etheridge born 1961,TRUE
Alison_Mosshart born 1978,TRUE
Jonathan_Davis born 1971,TRUE
Toni_Childs born 1957,TRUE
Crystal_Bowersox born 1985,TRUE
Keke_Palmer born 1993,TRUE
Kelis born 1979,TRUE
Tionne_Watkins born 1970,TRUE
Myles_Kennedy born 1969,TRUE
Lisa_Germano born 1968,TRUE
Truth_Hurts born 1971,TRUE
Millie_Jackson born 1944,TRUE
Kimya_Dawson born 1972,TRUE
Jack_White born 1975,TRUE
Hope_Sandoval born 1966,TRUE
Kiely_Williams born 1986,TRUE
Tracie_Spencer born 1976,TRUE
Rita_Coolidge born 1945,TRUE
Bobbie_Gentry born 1944,TRUE
Yolanda_Adams born 1961,TRUE
Terra_Naomi born 1979,TRUE
Paul_Kantner born 1941,TRUE
Lisa_Germano born 1958,TRUE
Meiko born 1982,TRUE
Lesley_Gore born 1946,TRUE
Willow_Smith born 2000,TRUE
Betty_Davis born 1945,TRUE
Joanna_Pacitti born 1984,TRUE
Sam_Phillips born 1962,TRUE
Kina_Grannis born 1985,TRUE
Harry_Nilsson born 1941,TRUE
Kathleen_York born 2000,TRUE
Skeeter_Davis born 1931,TRUE
Lil_Green born 1919,TRUE
Sky_Ferreira born 1992,TRUE
Loretta_Lynn born 1932,TRUE
Jackie_DeShannon born 1941,TRUE
Jack_Johnson born 1975,TRUE
Maria_McKee born 1964,TRUE
Kitty_Wells born 1919,TRUE
Madeleine_Peyroux born 1973,TRUE
Cindy_Walker born 1918,TRUE
Madeleine_Peyroux born 1974,TRUE
Trent_Reznor born 1965,TRUE
Vonda_Shepard born 1963,TRUE
Charlotte_Martin born 1976,TRUE
Maria_Taylor born 1976,TRUE
Chris_Cornell born 1964,TRUE
Sam_Cooke born 1931,TRUE
Richie_Sambora born 1959,TRUE
Lissie born 1982,TRUE
Chrisette_Michele born 1982,TRUE
Jerry_Lewis born 1926,TRUE
Paul_Stanley born 1952,TRUE
Karla_Bonoff born 1952,TRUE
Karla_Bonoff born 1951,TRUE
Inara_George born 1974,TRUE
Tom_Morello born 1964,TRUE
Brisa_RochÃ© born 1976,TRUE
Holly_Williams born 1981,TRUE
Jim_Steinman born 1947,TRUE
Allison_Balson born 1969,TRUE
Susanna_Hoffs born 1959,TRUE
Lauren_Alaina born 1994,TRUE
Corey_Taylor born 1973,TRUE
Porcelain_Black born 1985,TRUE
Darren_Criss born 1987,TRUE
Elton_Britt born 1913,TRUE
Easton_Corbin born 1982,TRUE
Elton_Britt born 1912,TRUE
Eddie_Money born 1949,TRUE
Constance_Demby born 1939,TRUE
Susannah_Melvoin born 1964,TRUE
Eddie_Dean born 1907,TRUE
Jesse_Michaels born 1969,TRUE
David_Lee_Murphy born 1959,TRUE
Daryl_Hall born 1946,TRUE
Cesar_Rosas born 1954,TRUE
Kinky_Friedman born 1944,TRUE
Don_Gibson born 1928,TRUE
Ross_Bagdasarian born 1919,TRUE
Darryl_Worley born 1964,TRUE
Jimmy_Webb born 1946,TRUE
Alfred_Bryan born 1871,TRUE
Johnny_Mars born 1942,TRUE
Dallas_Frazier born 1939,TRUE
Dion_DiMucci born 1939,TRUE
T-Bone_Burnett born 1948,TRUE
Jimmy_Nelson born 1919,TRUE
Anohni born 1971,TRUE
Donell_Jones born 1973,TRUE
Greg_Laswell born 1974,TRUE
Keedy born 1965,TRUE
David_Amram born 1930,TRUE
Otis_Blackwell born 1931,TRUE
Larry_Williams born 1935,TRUE
Dawn_Hampton born 1928,TRUE
MC_Jin born 1982,TRUE
Ryan_Cabrera born 1982,TRUE
Deborah_Coleman born 1956,TRUE
Edwin_McCain born 1970,TRUE
Haley_Reinhart born 1990,TRUE
Lorraine_Feather born 1948,TRUE
Dale_Watson born 1962,TRUE
Danny_Barker born 1909,TRUE
David_Houston born 1938,TRUE
Charles_Kelley born 1981,TRUE
Paul_Stookey born 1937,TRUE
Paul_Stookey born 1937,TRUE
David_Houston born 1935,TRUE
DeVante_Swing born 1969,TRUE
Colt_Ford born 1970,TRUE
David_Rovics born 1967,TRUE
Radney_Foster born 1959,TRUE
Tomas_Kalnoky born 1980,TRUE
Gary_Walker born 1942,TRUE
Quinton_Flynn born 1964,TRUE
Dave_Hause born 1978,TRUE
Mayer_Hawthorne born 1979,TRUE
Rockwell born 1964,TRUE
Rockwell born 1964,TRUE
Doug_Supernaw born 1960,TRUE
Eddie_Zack born 1922,TRUE
Duncan_Sheik born 1969,TRUE
Cortney_Tidwell born 1972,TRUE
Dennis_Locorriere born 1949,TRUE
Dean_Dillon born 1955,TRUE
Curtis_Salgado born 1954,TRUE
Dennis_DeYoung born 1947,TRUE
Davey von Bohlen_be_born_1975,TRUE
Doug_Fieger born 1952,TRUE
Nat_Wolff born 1994,TRUE
Dave_Barnes born 1978,TRUE
Kelley_Deal born 1961,TRUE
Eddie_Rabbitt born 1941,TRUE
Kim_Sanders born 1968,TRUE
Doug_Yule born 1947,TRUE
Jim_Lauderdale born 1957,TRUE
Brian_McKnight born 1969,TRUE
Rob_Hyman born 1950,TRUE
Tracy_Nelson born 1947,TRUE
Max_Schneider born 1992,TRUE
Tracy_Nelson born 1944,TRUE
Curtis_Lee born 1939,TRUE
Del_Reeves born 1932,TRUE
Jack_Wagner born 1959,TRUE
Maurice_White born 1941,TRUE
Young_MC born 1967,TRUE
John_Michael_Montgomery born 1965,TRUE
Craig_Morgan born 1965,TRUE
Mel_Tillis born 1932,TRUE
Craig_Morgan born 1964,TRUE
Elliott_Yamin born 1978,TRUE
Duane_Peters born 1961,TRUE
Dave_Alvin born 1955,TRUE
Queen_Latifah born 1970,TRUE
Eddie_Kendricks born 1939,TRUE
Merle_Travis born 1917,TRUE
Doug_MacLeod born 1946,TRUE
Joyce_Cobb born 1945,TRUE
Lee_Clayton born 1942,TRUE
Matisyahu born 1979,TRUE
Steve_Lukather born 1957,TRUE
Don_Henley born 1947,TRUE
Chris_Isaak born 1956,TRUE
Johnny_Winter born 1944,TRUE
Randy_Newman born 1943,TRUE
Alice_Cooper born 1948,TRUE
Merle_Kilgore born 1934,TRUE
Leon_Russell born 1942,TRUE
Rosco_Gordon born 1928,TRUE
Richard_Marx born 1969,TRUE
Glenn_Medeiros born 1970,TRUE
Dickey_Lee born 1936,TRUE
Layne_Staley born 1967,TRUE
Doctor_Ross born 1925,TRUE
Del_Shannon born 1934,TRUE
Cary_Brothers born 1974,TRUE
Curtis_Mayfield born 1942,TRUE
Richard_Marx born 1963,TRUE
Tom_Araya born 1961,TRUE
Steve_Wynn born 1960,TRUE
Aaron_Tippin born 1958,TRUE
Tom_Petty born 1950,TRUE
Ritchie_Valens born 1941,TRUE
Jordan_Knight born 1970,TRUE
Paul_Overstreet born 1955,TRUE
Ace_Frehley born 1951,TRUE
Larry_Cable_Guy born 1963,TRUE
Hillary_Scott born 1986,TRUE
Andy_Griffith born 1926,TRUE
Billy_Preston born 1946,TRUE
Mark_Salling born 1982,TRUE
John_Oates born 1949,TRUE
Michael_Bolton born 1953,TRUE
Lee_Greenwood born 1943,TRUE
John_Oates born 1948,TRUE
Lee_Greenwood born 1942,TRUE
Jerry_Garcia born 1942,TRUE
John_Fogerty born 1945,TRUE
Augie_Meyers born 1940,TRUE
Nick_Gravenites born 1938,TRUE
Barry_Manilow born 1943,TRUE
Clay_Walker born 1969,TRUE
Soulja_Boy born 1990,TRUE
Chris_LeDoux born 1948,TRUE
Malcolm_David_Kelley born 1992,TRUE
Izzy_Stradlin born 1962,TRUE
Clint_Black born 1962,TRUE
Mark_Collie born 1956,TRUE
Shaun_Cassidy born 1958,TRUE
Neil_Sedaka born 1939,TRUE
Bryan_Greenberg born 1978,TRUE
Robert_Earl_Keen born 1956,TRUE
Luther_Vandross born 1951,TRUE
Carl_Perkins born 1932,TRUE
Billy_Joe_Shaver born 1939,TRUE
Eric_Von_Schmidt born 1931,TRUE
James_Taylor born 1948,TRUE
Bobby_Brown born 1969,TRUE
Robert_Palmer born 1949,TRUE
Hamilton_Camp born 1934,TRUE
Stephen_Foster born 1826,TRUE
Brian_Wilson born 1942,TRUE
Bruce_Channel born 1940,TRUE
Smokey_Robinson born 1940,TRUE
Jake_Holmes born 1939,TRUE
Abu_Talib born 1939,TRUE
Aki_Aleong born 1934,TRUE
David_Cook born 1982,TRUE
Mark_Lanegan born 1964,TRUE
Jim_White born 1957,TRUE
Robert_Pete_Williams born 1914,TRUE
Henry_Rollins born 1961,TRUE
Shooter_Jennings born 1979,TRUE
Jermaine_Jackson born 1954,TRUE
Marvin_Rainwater born 1925,TRUE
David_Bromberg born 1945,TRUE
Billy_Corgan born 1967,TRUE
Joey_Ramone born 1951,TRUE
Sean_Lennon born 1975,TRUE
Sufjan_Stevens born 1975,TRUE
Billy_Swan born 1942,TRUE
Robby_Krieger born 1946,TRUE
Taylor_Hicks born 1976,TRUE
Jordan_Galland born 1980,TRUE
Ben_Moody born 1981,TRUE
Danger_Mouse born 1977,TRUE
Ricky_Nelson born 1940,TRUE
Brandon_Flowers born 1981,TRUE
Gavin_DeGraw born 1977,TRUE
David_Byrne born 1952,TRUE
David_Byrne born 1952,TRUE
Matisyahu born 1978,TRUE
Al_Green born 1946,TRUE
Matt_Morris born 1979,TRUE
Russ_Taff born 1953,TRUE
Dax_Riggs born 1973,TRUE
Paul_McDonald born 1984,TRUE
David_Karsten_Daniels born 1979,TRUE
Adam_Barta born 1979,TRUE
Bobby_Bloom born 1945,TRUE
Jordan_Pundik born 1979,TRUE
Gwen_Guthrie born 1950,TRUE
Hiski_Salomaa born 1891,TRUE
Robert_Schneider born 1971,TRUE
Alexa_Dectis born 1993,TRUE
Victor_Lundin born 1930,TRUE
Ashton_Shepherd born 1986,TRUE
Francisca_Valenzuela born 1987,TRUE
Margie_Joseph born 1950,TRUE
Adam_Swink born 1990,TRUE
David_Ackles born 1937,TRUE
Alex_Wong born 1974,TRUE
Kellie_Coffey born 1971,TRUE
Tameka_Cottle_Harris born 1975,TRUE
Georgia_Holt born 1926,TRUE
Daughn_Gibson born 1981,TRUE
Alex_Arrowsmith born 1982,TRUE
Andrew_Koji_Shiraki born 1987,TRUE
Alana_Grace born 1987,TRUE
Abra_Moore born 1969,TRUE
Kent_James born 1964,TRUE
Kelly_Joe_Phelps born 1959,TRUE
David_Arthur_Brown born 1967,TRUE
Chris_Salvatore born 1985,TRUE
Aleksandr_Dyachenko born 1965,TRUE
Lex_Lang born 1965,TRUE
Lady_Starlight born 1975,TRUE
Alexx_Calise born 1985,TRUE
Syesha_Mercado born 1987,TRUE
Robert_Gomez born 1975,TRUE
Melissa_Ferrick born 1970,TRUE
Richard_Shaw_Brown born 1947,TRUE
3D_Na'Tee born 1986,TRUE
Gordon_Bok born 1939,TRUE
Jai_Uttal born 1951,TRUE
Chris_Rene born 1982,TRUE
Alastair_Moock born 1973,TRUE
Alexander_DeLeon born 1989,TRUE
Sam_Andrew born 1941,TRUE
Aaron_Deer born 1980,TRUE
Willis_Earl_Beal born 1983,TRUE
Adam_Richman born 1982,TRUE
John_Nolan born 1978,TRUE
Andy_Grammer born 1983,TRUE
Willi_Tokarev born 1934,TRUE
Nancy_Priddy born 1941,TRUE
Roy_Lee_Johnson born 1938,TRUE
Alan_O'Day born 1940,TRUE
Damon_Elliott born 1973,TRUE
Steve_Young born 1942,TRUE
Adam_Granduciel born 1979,TRUE
Hanni_El_Khatib born 1981,TRUE
Lisbeth_Scott born 1968,TRUE
Joel_Shearer born 1973,TRUE
Lee_Morse born 1897,TRUE
Rikk_Agnew born 1958,TRUE
Vanessa_Daou born 1967,TRUE
Morgan_Kibby born 1983,TRUE
Dan_Hicks born 1941,TRUE
Jeff_Cannata born 1950,TRUE
Stefano_Giaccone born 1959,TRUE
Vikter_Duplaix born 1983,TRUE
Governor born 1983,TRUE
James_Christian born 2000,TRUE
Tony_Moran born 1950,TRUE
Katie_Stevens born 1992,TRUE
Don_Robertson born 1922,TRUE
Steve_Green born 1956,TRUE
Sandy_Bull born 1941,TRUE
Yuz_Aleshkovsky born 1929,TRUE
Steve_Poltz born 1960,TRUE
Jason_Manns born 1980,TRUE
Tim_Myers born 1984,TRUE
Didi_Benami born 1986,TRUE
Tim_Myers born 1986,TRUE
Maury_Muehleisen born 1949,TRUE
Jessi_Alexander born 1972,TRUE
Willie_Nile born 1948,TRUE
Muzz_Skillings born 1965,TRUE
J~Sin_Trioxin born 1979,TRUE
Muzz_Skillings born 1960,TRUE
Justin_Tranter born 1980,TRUE
Jackie_Tohn born 1980,TRUE
Jackie_Tohn born 1980,TRUE
Mark_Spoelstra born 1940,TRUE
Sierra_Kusterbeck born 1990,TRUE
Gretchen_Phillips born 1963,TRUE
Jono_Manson born 1961,TRUE
Jeremy_McKinnon born 1985,TRUE
Kaila_Yu born 1979,TRUE
Tom_Petersson born 1950,TRUE
Obadiah_Parker born 1983,TRUE
Jesse_Malin born 1968,TRUE
Mikky_Ekko born 1984,TRUE
Vicki_Randle born 1954,TRUE
Alexa_Ray_Joel born 1985,TRUE
Nolan_Sotillo born 1994,TRUE
Jonathan_Wilson born 1974,TRUE
Von_LMO born 1954,TRUE
Van_Stephenson born 1953,TRUE
Edward_Randell born 1988,TRUE
Emitt_Rhodes born 1950,TRUE
Marva_Jan_Marrow born 1948,TRUE
Riker_Lynch born 1991,TRUE
Pete_Droge born 1969,TRUE
David_Rodriguez born 1952,TRUE
Susan_Werner born 1965,TRUE
Peter_La_Farge born 1931,TRUE
Andrew_Belle born 1984,TRUE
Angela_Winbush born 1955,TRUE
Arika_Kane born 1985,TRUE
Anton_Barbeau born 1967,TRUE
Angel_Taylor born 1988,TRUE
Alice_Ripley born 1963,TRUE
Andrea_Martin born 1975,TRUE
Annie_Lin born 1980,TRUE
Amy_Correia born 1968,TRUE
Alina_Simone born 1974,TRUE
Matt_Simons born 1987,TRUE
Anye_Elite born 1987,TRUE
Amanda_Randolph born 1896,TRUE
Ari_Hest born 1979,TRUE
Amanda_Sudano born 1982,TRUE
Ana_Cristina born 1985,TRUE
Amy_Black born 1972,TRUE
Andy_Gibson born 1981,TRUE
Angel_Deradoorian born 1986,TRUE
Anders_Nelsson born 1946,TRUE
Anthony da Costa_be_born_1991,TRUE
Andrew_Lynch born 1953,TRUE
Andrew_Greer born 1982,TRUE
Anna_Waronker born 1972,TRUE
Anita_Cochran born 1967,TRUE
Ari_Herstand born 1985,TRUE
Amy_Malkoff born 1966,TRUE
Arden_Cho born 1985,TRUE
Anthony_Neely born 1986,TRUE
Andy_Hull born 1986,TRUE
Amy_Speace born 1968,TRUE
Arden_Cho born 1990,TRUE
Aria born 1983,TRUE
Allen_Forrest born 1981,TRUE
Andrew_Calhoun born 1957,TRUE
Anousheh_Khalili born 1983,TRUE
Ali_Harter born 1984,TRUE
Andy_Skib born 1985,TRUE
Andrew_Combs born 1986,TRUE
Ariana_Savalas born 1987,TRUE
Alyssa_Bonagura born 1988,TRUE
Amber_Rubarth born 1982,TRUE
Archie_Bell born 1944,TRUE
Alix_Dobkin born 1940,TRUE
Allison_Weiss born 1987,TRUE
Alice_Stuart born 1942,TRUE
Ana_RodrÃ­guez born 1974,TRUE
Andrew_Carlton born 1977,TRUE
Allison_Miller born 2000,TRUE
Aoife_O'Donovan born 1982,TRUE
Russell_Allen born 1971,TRUE
Richie_Havens born 1941,TRUE
Vitamin_C born 1972,TRUE
Shanice born 1973,TRUE
Gretchen_Wilson born 1973,TRUE
Dan_Wilson born 1961,TRUE
Five_Fighting born 1965,TRUE
Kathy_Mattea born 1959,TRUE
Colin_Meloy born 1974,TRUE
David_Olney born 1948,TRUE
Jessica_Cauffiel born 1976,TRUE
Regina_Belle born 1963,TRUE
Monty_Holmes born 2000,TRUE
Toby_Keith born 1961,TRUE
Hank_Locklin born 1918,TRUE
Skeets_McDonald born 1915,TRUE
Janelle_MonÃ¡e born 1985,TRUE
Dory_Previn born 1925,TRUE
Courtney_Taylor-Taylor born 1967,TRUE
Michael_Steele born 1955,TRUE
Arto_Lindsay born 1953,TRUE
Darius_Rucker born 1966,TRUE
Shelly_West born 1958,TRUE
Princess_Superstar born 1971,TRUE
Marissa_Nadler born 1981,TRUE
Allison_Moorer born 1972,TRUE
Jack_Scott born 1936,TRUE
Juan_Carlos_Alvarado born 1964,TRUE
Suzy_Bogguss born 1956,TRUE
Skylar_Grey born 1986,TRUE
Brooke_Valentine born 1984,TRUE
Brooke_Valentine born 1984,TRUE
Roy_Ayers born 1940,TRUE
Elizabeth_McGovern born 1961,TRUE
Mike_Posner born 1988,TRUE
Mary_Gauthier born 1962,TRUE
Johnny_Bond born 1915,TRUE
Washed_Out born 1982,TRUE
Big_Bill_Broonzy born 1893,TRUE
Thurston_Moore born 1958,TRUE
Steve_Wariner born 1954,TRUE
Ernest_Ball born 1878,TRUE
Warner_Mack born 1938,TRUE
Nanci_Griffith born 1953,TRUE
Phil_Keaggy born 1951,TRUE
Greyson_Chance born 1997,TRUE
Eamon born 1984,TRUE
Sophie_Auster born 1987,TRUE
Adassa born 1987,TRUE
Holly_Near born 1949,TRUE
Brooke_White born 1983,TRUE
Nina_Nastasia born 2000,TRUE
Harry_Gibson born 1915,TRUE
Anjani born 1959,TRUE
Gene_Autry born 1907,TRUE
Gregg_Allman born 1947,TRUE
Roger_McGuinn born 1942,TRUE
Marty_Balin born 1942,TRUE
Tweet born 1971,TRUE
Damon_Edge born 1949,TRUE
Tweet born 1972,TRUE
Butch_Walker born 1969,TRUE
Ultra_NatÃ© born 1968,TRUE
Dave_Days born 1991,TRUE
Blu_Cantrell born 1976,TRUE
Rhett_Akins born 1969,TRUE
Blu_Cantrell born 1976,TRUE
Raquel_Castro born 1994,TRUE
Kid_Cudi born 1984,TRUE
Diane_Birch born 1983,TRUE
Dolores_Fuller born 1923,TRUE
Debbie_Gibson born 1970,TRUE
Larry_Stewart born 1959,TRUE
Sterling_Knight born 1989,TRUE
Andrew_Gold born 1951,TRUE
Lillian_Lux born 1918,TRUE
Justin_Moore born 1984,TRUE
La_Lupe born 1939,TRUE
Gillian_Welch born 1967,TRUE
Christopher_Cross born 1951,TRUE
Wayne_Static born 1965,TRUE
La_Lupe born 1936,TRUE
Mimi_FariÃ±a born 1945,TRUE
Malvina_Reynolds born 1900,TRUE
Jonah_Matranga born 1969,TRUE
Ellie_Greenwich born 1940,TRUE
Lil'_Mo born 1978,TRUE
Kaki_King born 1979,TRUE
Daddy_Stovepipe born 1867,TRUE
John_Koerner born 1938,TRUE
Aaron_Lewis born 1972,TRUE
Leela_James born 1983,TRUE
Kate_Voegele born 1986,TRUE
Harry_Chapin born 1942,TRUE
Lee_DeWyze born 1986,TRUE
Gene_Austin born 1900,TRUE
Victoria_Williams born 1958,TRUE
Anthony_Hamilton born 1971,TRUE
Huey_Lewis born 1950,TRUE
Irene_Cara born 1959,TRUE
Josh_Kelley born 1980,TRUE
Happy_Rhodes born 1965,TRUE
Melba_Moore born 1945,TRUE
Shawn_Colvin born 1956,TRUE
