Statement,Label
Oderus Urungus was born at Canada,TRUE
Crystal Bowersox was born at Canada,TRUE
Paul Anka was born at Canada,TRUE
Joan Baez was born in 1941,TRUE
Nina Simone was born in 1933,TRUE
Lynn Anderson was born in 1947,TRUE
Dean Reed was born in 1938,TRUE
Rodney Atkins was born in 1969,TRUE
Toni Braxton was born in 1967,TRUE
Laura Cantrell was born in 1967,TRUE
Toni Braxton was born in 1966,TRUE
Slim Willet was born in 1919,TRUE
Nat King Cole was born in 1919,TRUE
Ariana Grande was born in 1993,TRUE
GoonRock was born in 1975,TRUE
Amy Lee was born in 1981,TRUE
P!nk was born in 1979,TRUE
Al Jarreau was born in 1940,TRUE
Jessica Simpson was born in 1980,TRUE
Sonny Bono was born in 1935,TRUE
Marla Gibbs was born in 1931,TRUE
Taylor Dayne was born in 1962,TRUE
Nicole Scherzinger was born in 1978,TRUE
Missy Elliott was born in 1971,TRUE
Charli Baltimore was born in 1974,TRUE
Jeff Bridges was born in 1949,TRUE
James Fauntleroy II was born in 1984,TRUE
Ashanyka was born in 1980,TRUE
Gene Pitney was born in 1941,TRUE
Zack de la Rocha was born in 1970,TRUE
Fergie was born in 1975,TRUE
Jack Antonoff was born in 1984,TRUE
Melanie Safka was born in 1947,TRUE
Bill Monroe was born in 1911,TRUE
Ron Dante was born in 1945,TRUE
Steve Perry was born in 1949,TRUE
Patti Page was born in 1927,TRUE
Mario was born in 1986,TRUE
Kid Rock was born in 1971,TRUE
Tracy Byrd was born in 1966,TRUE
Janet Jackson was born in 1966,TRUE
Jon Bon Jovi was born in 1962,TRUE
Chris Brown was born in 1989,TRUE
Jay Rock was born in 1986,TRUE
Idina Menzel was born in 1971,TRUE
Nicki Minaj was born in 1982,TRUE
Luke Bryan was born in 1976,TRUE
Meat Loaf was born in 1947,TRUE
Keri Hilson was born in 1982,TRUE
Brandi Carlile was born in 1981,TRUE
Melody Thornton was born in 1984,TRUE
Katerina Graham was born in 1989,TRUE
Bruce Springsteen was born in 1949,TRUE
Terry Callier was born in 1945,TRUE
Pharrell Williams was born in 1973,TRUE
Mike Shinoda was born in 1977,TRUE
Paul Simon was born in 1941,TRUE
Kim Carnes was born in 1945,TRUE
Britney Spears was born in 1981,TRUE
Kevin Rudolf was born in 1983,TRUE
Woody Guthrie was born in 1912,TRUE
Barbra Streisand was born in 1942,TRUE
Ivory Joe Hunter was born in 1914,TRUE
Jimi Hendrix was born in 1942,TRUE
Axl Rose was born in 1962,TRUE
Bruno Mars was born in 1985,TRUE
Black Francis was born in 1965,TRUE
Stevie Wonder was born in 1950,TRUE
Snoop Dogg was born in 1971,TRUE
Amanda Somerville was born in 1979,TRUE
Selena was born in 1971,TRUE
Art Garfunkel was born in 1941,TRUE
Lila Downs was born in 1968,TRUE
Eddie Cochran was born in 1938,TRUE
Juliana Hatfield was born in 1967,TRUE
Miley Cyrus was born in 1992,TRUE
Tom DeLonge was born in 1975,TRUE
Chester Bennington was born in 1976,TRUE
Janis Joplin was born in 1943,TRUE
Michael Jackson was born in 1958,TRUE
Beck was born in 1970,TRUE
Patti Smith was born in 1946,TRUE
Neil Young was born in 1945,TRUE
Jennette McCurdy was born in 1992,TRUE
Ella Fitzgerald was born in 1917,TRUE
Eric Stuart was born in 1967,TRUE
Grey DeLisle was born in 1972,TRUE
Grey DeLisle was born in 1973,TRUE
Chuck Berry was born in 1926,TRUE
Dave Grohl was born in 1969,TRUE
Cyndi Lauper was born in 1953,TRUE
Corbin Bleu was born in 1989,TRUE
CeeLo Green was born in 1975,TRUE
Prince was born in 1958,TRUE
James Brown was born in 1933,TRUE
David Cicero was born in 1970,TRUE
Sharon Van Etten was born in 1981,TRUE
Eminem was born in 1972,TRUE
Kurt Cobain was born in 1967,TRUE
Cher was born in 1946,TRUE
Kelly Rowland was born in 1981,TRUE
Steven Tyler was born in 1948,TRUE
Carly Simon was born in 1945,TRUE
Roy Zimmerman was born in 1957,TRUE
Wynter Gordon was born in 1985,TRUE
Amanda Seyfried was born in 1985,TRUE
Victoria Justice was born in 1993,TRUE
Rufus Wainwright was born in 1973,TRUE
Seth MacFarlane was born in 1973,TRUE
Tracy Chapman was born in 1964,TRUE
Lenny Kravitz was born in 1964,TRUE
Ciara was born in 1985,TRUE
Jay Brannan was born in 1982,TRUE
Willie Dixon was born in 1915,TRUE
Stevie Ray Vaughan was born in 1954,TRUE
Nick Waterhouse was born in 1986,TRUE
Seth Glier was born in 1988,TRUE
Joe Jonas was born in 1989,TRUE
Tom Waits was born in 1949,TRUE
Marilyn Manson was born in 1969,TRUE
Phil Vassar was born in 1964,TRUE
Wild Man Fischer was born in 1944,TRUE
Paula Abdul was born in 1962,TRUE
Gerard Way was born in 1977,TRUE
Phil Vassar was born in 1962,TRUE
Marvin Gaye was born in 1939,TRUE
Merle Haggard was born in 1937,TRUE
Lou Reed was born in 1942,TRUE
Elvis Perkins was born in 1976,TRUE
Adam Lambert was born in 1982,TRUE
Nick Jonas was born in 1992,TRUE
Debby Ryan was born in 1993,TRUE
Raven-Symoné was born in 1985,TRUE
Ne-Yo was born in 1979,TRUE
Tori Amos was born in 1963,TRUE
Emily Osment was born in 1992,TRUE
Jason Mraz was born in 1977,TRUE
Dan Fogelberg was born in 1951,TRUE
Zooey Deschanel was born in 1980,TRUE
Gloria Estefan was born in 1957,TRUE
Hayley Williams was born in 1988,TRUE
Blind Willie McTell was born in 1901,TRUE
Ronnie James Dio was born in 1942,TRUE
Blind Willie McTell was born in 1898,TRUE
Jennifer Hudson was born in 1981,TRUE
Roy Orbison was born in 1936,TRUE
Dolly Parton was born in 1946,TRUE
Joey Bishop was born in 1918,TRUE
Jerry Lee Lewis was born in 1935,TRUE
Travis Tritt was born in 1963,TRUE
Mandy Moore was born in 1984,TRUE
Dave Mustaine was born in 1961,TRUE
John Frusciante was born in 1970,TRUE
Danny Elfman was born in 1953,TRUE
Sheryl Crow was born in 1962,TRUE
Billy Joel was born in 1949,TRUE
Etta James was born in 1938,TRUE
Robert Johnson was born in 1911,TRUE
Jason Aldean was born in 1977,TRUE
Jesse McCartney was born in 1987,TRUE
Wiz Khalifa was born in 1987,TRUE
Mos Def was born in 1973,TRUE
Logan Henderson was born in 1989,TRUE
Mina Caputo was born in 1973,TRUE
Travis Mills poronga was born in 1989,TRUE
Lonnie Gordon was born in 1965,TRUE
Lionel Richie was born in 1949,TRUE
Tony Oller was born in 1991,TRUE
Juliet Simms was born in 1986,TRUE
Richie Furay was born in 1944,TRUE
Miguel was born in 1985,TRUE
JJ Cale was born in 1938,TRUE
Ronny Cox was born in 1938,TRUE
Patrick Swayze was born in 1952,TRUE
Julie Delpy was born in 1969,TRUE
Chord Overstreet was born in 1989,TRUE
Scott Reeder was born in 1965,TRUE
Sara Ramirez was born in 1975,TRUE
James Maslow was born in 1990,TRUE
Justin Timberlake was born in 1981,TRUE
Rozz Williams was born in 1963,TRUE
Whoopi Goldberg was born in 1955,TRUE
Patti LaBelle was born in 1944,TRUE
Brandy Norwood was born in 1979,TRUE
Albert King was born in 1923,TRUE
Nino Tempo was born in 1935,TRUE
John Denver was born in 1943,TRUE
Rosalie Sorrels was born in 1933,TRUE
Blind Lemon Jefferson was born in 1894,TRUE
Jamie Lynn Spears was born in 1991,TRUE
Blind Lemon Jefferson was born in 1893,TRUE
Jessica Sanchez was born in 1995,TRUE
Bill Chinnock was born in 1947,TRUE
Frankie Lymon was born in 1942,TRUE
Brad Paisley was born in 1972,TRUE
Billy Scott was born in 1942,TRUE
Gene Vincent was born in 1935,TRUE
Brant Bjork was born in 1973,TRUE
Conway Twitty was born in 1933,TRUE
Johnny Cash was born in 1932,TRUE
John Lee Hooker was born in 1917,TRUE
Tracey Ullman was born in 1959,TRUE
Beyoncé was born in 1981,TRUE
Dierks Bentley was born in 1975,TRUE
Sara Gazarek was born in 1982,TRUE
Katy Perry was born in 1984,TRUE
Lana Del Rey was born in 1985,TRUE
Kipp Lennon was born in 1960,TRUE
Kesha was born in 1987,TRUE
Lalaine Vergara-Paras was born in 1987,TRUE
Mariah Carey was born in 1970,TRUE
River Phoenix was born in 1970,TRUE
David Draiman was born in 1973,TRUE
Coco Lee was born in 1975,TRUE
Selena Gomez was born in 1992,TRUE
Ari Gold was born in 1977,TRUE
Jonathan Coulton was born in 1970,TRUE
Terry Kath was born in 1946,TRUE
Tajna Tanovic was born in 2000,TRUE
Hoyt Axton was born in 1938,TRUE
Sunny Sweeney was born in 1976,TRUE
Joe Jones was born in 1926,TRUE
Meshell Ndegeocello was born in 1968,TRUE
Gary Cherone was born in 1961,TRUE
Jeff Hardy was born in 1977,TRUE
Warren Haynes was born in 1960,TRUE
Johntá Austin was born in 1980,TRUE
Caroline Lufkin was born in 1981,TRUE
Twin Shadow was born in 1983,TRUE
Trey Parker was born in 1969,TRUE
Fred Durst was born in 1970,TRUE
John Legend was born in 1978,TRUE
Tay Zonday was born in 1982,TRUE
Iyeoka Okoawo was born in 1975,TRUE
Ariel Pink was born in 1978,TRUE
Lisa Zane was born in 1961,TRUE
Hulk Hogan was born in 1953,TRUE
Ashley Tisdale was born in 1985,TRUE
Aloe Blacc was born in 1979,TRUE
Candice King was born in 1987,TRUE
Herbie Hancock was born in 1940,TRUE
Donita Sparks was born in 1963,TRUE
Lou Christie was born in 1943,TRUE
Alela Diane was born in 1983,TRUE
Charley Jordan was born in 1890,TRUE
Anastacia was born in 1968,TRUE
Demi Lovato was born in 1992,TRUE
Bernie Leadon was born in 1947,TRUE
Billie Holiday was born in 1915,TRUE
Chris Thile was born in 1981,TRUE
Joe Louis Walker was born in 1949,TRUE
Bobby Troup was born in 1918,TRUE
Herb Jeffries was born in 1913,TRUE
John Hartford was born in 1937,TRUE
Gaelle Adisson was born in 1975,TRUE
Chris Ethridge was born in 1947,TRUE
Alex Gaskarth was born in 1987,TRUE
John Michael Talbot was born in 1954,TRUE
Stan Ridgway was born in 1954,TRUE
Taylor Swift was born in 1989,TRUE
Harry Barris was born in 1905,TRUE
Dale Hawkins was born in 1936,TRUE
Hilary Duff was born in 1987,TRUE
Eric Clapton was born in 1945,TRUE
Peter Tork was born in 1942,TRUE
Matt Hunter DE MEDINA was born in 1998,TRUE
DJ Ashba was born in 1972,TRUE
Don McLean was born in 1945,TRUE
Eddie Murphy was born in 1961,TRUE
Rodney Crowell was born in 1950,TRUE
Jim Morrison was born in 1943,TRUE
Nikki Boyer was born in 1975,TRUE
Bijou Phillips was born in 1980,TRUE
Nate Dogg was born in 1969,TRUE
Sean Garrett was born in 1979,TRUE
Brett Dennen was born in 1979,TRUE
Bobby V was born in 1980,TRUE
Matt Stone was born in 1971,TRUE
Christina Aguilera was born in 1980,TRUE
Matt Skiba was born in 1976,TRUE
Alan Wilson was born in 1943,TRUE
Leon Thomas III was born in 1993,TRUE
Sly Stone was born in 1943,TRUE
Jack Norworth was born in 1879,TRUE
Jorma Kaukonen was born in 1940,TRUE
David Allan Coe was born in 1939,TRUE
Ginuwine was born in 1970,TRUE
Billie Joe Armstrong was born in 1972,TRUE
Brendan Hines was born in 1976,TRUE
John Hiatt was born in 1952,TRUE
Jonathan Richman was born in 1951,TRUE
Bert Sommer was born in 1949,TRUE
Tom Johnston was born in 1948,TRUE
Mark Kozelek was born in 1967,TRUE
Kevin Gilbert was born in 1966,TRUE
Edwin Starr was born in 1942,TRUE
Country Joe McDonald was born in 1942,TRUE
Vernon Dalhart was born in 1883,TRUE
Will Oldham was born in 1970,TRUE
Evan Taubenfeld was born in 1983,TRUE
Jerry Reed was born in 1937,TRUE
Mike Ness was born in 1962,TRUE
Artie Kornfeld was born in 1942,TRUE
Gregory Abbott was born in 1954,TRUE
Chris Whitley was born in 1960,TRUE
Brad Delp was born in 1951,TRUE
Rick Springfield was born in 1949,TRUE
Jason Upton was born in 1973,TRUE
Aruna was born in 1975,TRUE
Marty Stuart was born in 1958,TRUE
Hank Thompson was born in 1925,TRUE
Gary Jules was born in 1969,TRUE
Allan Sherman was born in 1924,TRUE
Tim Hardin was born in 1941,TRUE
Jeffrey Lewis was born in 1975,TRUE
Jenni Rivera was born in 1969,TRUE
Christian Kane was born in 1972,TRUE
Ray LaMontagne was born in 1973,TRUE
Eric Andersen was born in 1943,TRUE
Ray LaMontagne was born in 1974,TRUE
Wesley Willis was born in 1963,TRUE
Jesse Lacey was born in 1978,TRUE
Porter Wagoner was born in 1927,TRUE
Dwight Yoakam was born in 1956,TRUE
RuPaul was born in 1960,TRUE
Arthur Crudup was born in 1905,TRUE
Garland Jeffreys was born in 1943,TRUE
Damien Jurado was born in 1972,TRUE
Roger Troutman was born in 1951,TRUE
Grant Hart was born in 1961,TRUE
Ryan Toby was born in 1978,TRUE
Ray Stevens was born in 1939,TRUE
Chris Tomlin was born in 1972,TRUE
David Clayton-Thomas was born in 1941,TRUE
Buck Owens was born in 1929,TRUE
Roger Miller was born in 1936,TRUE
Sara Bareilles was born in 1979,TRUE
Devendra Banhart was born in 1981,TRUE
Joan Osborne was born in 1963,TRUE
Joan Osborne was born in 1962,TRUE
Ike Turner was born in 1931,TRUE
Barry White was born in 1944,TRUE
Christina Perri was born in 1986,TRUE
Malese Jow was born in 1991,TRUE
Karen Black was born in 1939,TRUE
Monica was born in 1980,TRUE
Keyshia Cole was born in 1981,TRUE
Carole King was born in 1942,TRUE
Julie London was born in 1926,TRUE
Bo Diddley was born in 1928,TRUE
Lauryn Hill was born in 1975,TRUE
Garth Brooks was born in 1962,TRUE
Miranda Lambert was born in 1983,TRUE
Katey Sagal was born in 1954,TRUE
John Mayer was born in 1977,TRUE
Dee Dee Bridgewater was born in 1950,TRUE
Gene Simmons was born in 1949,TRUE
Lisa Lopes was born in 1971,TRUE
Emmylou Harris was born in 1947,TRUE
Eddie Vedder was born in 1964,TRUE
Mýa was born in 1979,TRUE
Isaac Hayes was born in 1942,TRUE
Josh Groban was born in 1981,TRUE
Kenny Rogers was born in 1938,TRUE
Jeff Buckley was born in 1966,TRUE
Billy Ray Cyrus was born in 1961,TRUE
Erykah Badu was born in 1971,TRUE
Phillip Phillips was born in 1990,TRUE
Amerie was born in 1980,TRUE
Minnie Riperton was born in 1947,TRUE
Joan Jett was born in 1958,TRUE
Fiona Apple was born in 1977,TRUE
Michael Hedges was born in 1953,TRUE
Muddy Waters was born in 1915,TRUE
Michael Stipe was born in 1960,TRUE
Grace Slick was born in 1939,TRUE
Vanessa Carlton was born in 1980,TRUE
Muddy Waters was born in 1913,TRUE
Joanna Newsom was born in 1982,TRUE
Carrie Underwood was born in 1983,TRUE
Kris Kristofferson was born in 1936,TRUE
Jewel was born in 1974,TRUE
T-Pain was born in 1985,TRUE
La Toya Jackson was born in 1956,TRUE
Lea Michele was born in 1986,TRUE
Kevin Jonas was born in 1987,TRUE
Roberta Flack was born in 1939,TRUE
Roberta Flack was born in 1937,TRUE
Tila Tequila was born in 1981,TRUE
Colbie Caillat was born in 1985,TRUE
Kris Allen was born in 1985,TRUE
Elliott Smith was born in 1969,TRUE
Annette O'Toole was born in 1953,TRUE
Willie Nelson was born in 1933,TRUE
Willie Nelson was born in 1933,TRUE
Willie Nelson was born in 1933,TRUE
Annette O'Toole was born in 1952,TRUE
Otis Redding was born in 1941,TRUE
Jordin Sparks was born in 1989,TRUE
Lil Mama was born in 1989,TRUE
Bridgit Mendler was born in 1992,TRUE
June Carter Cash was born in 1929,TRUE
Elizabeth Gillies was born in 1993,TRUE
China Anne McClain was born in 1998,TRUE
Shawnee Smith was born in 1969,TRUE
Shawnee Smith was born in 1970,TRUE
Katharine McPhee was born in 1984,TRUE
Jada Pinkett Smith was born in 1971,TRUE
Christina Milian was born in 1981,TRUE
Courtney Love was born in 1964,TRUE
Paul Anka was born in 1941,TRUE
Emilie Autumn was born in 1979,TRUE
JoJo was born in 1990,TRUE
Jill Scott was born in 1972,TRUE
Solange Knowles was born in 1986,TRUE
Chaka Khan was born in 1953,TRUE
Cat Power was born in 1972,TRUE
Hank Williams was born in 1923,TRUE
Ani DiFranco was born in 1970,TRUE
Lil' Kim was born in 1974,TRUE
Natalie Cole was born in 1950,TRUE
David Archuleta was born in 1990,TRUE
Jason Newsted was born in 1963,TRUE
Anthony Kiedis was born in 1962,TRUE
Linda Ronstadt was born in 1946,TRUE
Debbie Harry was born in 1945,TRUE
Michelle Williams was born in 1980,TRUE
Traci Lords was born in 1968,TRUE
Beth Hart was born in 1972,TRUE
Macy Gray was born in 1967,TRUE
Adam Levine was born in 1979,TRUE
Ashlee Simpson was born in 1984,TRUE
deV was born in 1989,TRUE
Alex Chilton was born in 1950,TRUE
Hattie McDaniel was born in 1895,TRUE
Karen Dalton was born in 1937,TRUE
Glen Sherley was born in 1936,TRUE
CeCe Peniston was born in 1969,TRUE
Patricia Barber was born in 1955,TRUE
Jermaine Stewart was born in 1957,TRUE
Doc Watson was born in 1923,TRUE
Rosanne Cash was born in 1955,TRUE
Willy DeVille was born in 1953,TRUE
Norton Buffalo was born in 1951,TRUE
Tammy Faye Messner was born in 1942,TRUE
Nellie McKay was born in 1982,TRUE
Stephanie Mills was born in 1957,TRUE
Willy DeVille was born in 1950,TRUE
Sharon Robinson was born in 1953,TRUE
Connie Smith was born in 1941,TRUE
Anna Marly was born in 1917,TRUE
Donna Hightower was born in 1926,TRUE
Jared Leto was born in 1971,TRUE
Kristine W was born in 1962,TRUE
Josh Turner was born in 1977,TRUE
Sheila Jordan was born in 1928,TRUE
Amy Grant was born in 1960,TRUE
Marcella Detroit was born in 1959,TRUE
Julie Brown was born in 1958,TRUE
Tanya Tucker was born in 1958,TRUE
Pam Tillis was born in 1958,TRUE
Pam Tillis was born in 1957,TRUE
Julie Brown was born in 1954,TRUE
Snatam Kaur was born in 1972,TRUE
Amil was born in 1978,TRUE
Sammy Cahn was born in 1913,TRUE
Roy Acuff was born in 1903,TRUE
Gene Clark was born in 1944,TRUE
James Hetfield was born in 1963,TRUE
Danielle Bisutti was born in 1976,TRUE
Amos Lee was born in 1978,TRUE
Chuck Negron was born in 1942,TRUE
Gene Clark was born in 1941,TRUE
Mike Love was born in 1941,TRUE
Jake Owen was born in 1981,TRUE
Gwen Stefani was born in 1969,TRUE
Trey Anastasio was born in 1964,TRUE
Mary Travers was born in 1936,TRUE
Mary Travers was born in 1936,TRUE
Patrice Rushen was born in 1954,TRUE
Kathie Lee Gifford was born in 1953,TRUE
Patti Russo was born in 1964,TRUE
Wendy Melvoin was born in 1964,TRUE
Julia Nunes was born in 1989,TRUE
David Duchovny was born in 1960,TRUE
Katherine Bailess was born in 1980,TRUE
Lhasa de Sela was born in 1972,TRUE
Yoon Mi-rae was born in 1981,TRUE
Robert Francis was born in 1987,TRUE
Jim Croce was born in 1943,TRUE
Vienna Teng was born in 1978,TRUE
Dobie Gray was born in 1940,TRUE
Jack Black was born in 1969,TRUE
Jack Black was born in 1969,TRUE
Schuyler Fisk was born in 1982,TRUE
Patty Griffin was born in 1964,TRUE
Al Jardine was born in 1942,TRUE
Fiona was born in 1961,TRUE
Jody Watley was born in 1959,TRUE
Kelly Clarkson was born in 1982,TRUE
Amos Milburn was born in 1927,TRUE
Syreeta Wright was born in 1946,TRUE
Martha Wash was born in 1953,TRUE
Martha Wash was born in 1953,TRUE
Alexander O'Neal was born in 1953,TRUE
Andraé Crouch was born in 1942,TRUE
Diana DeGarmo was born in 1987,TRUE
David Cassidy was born in 1950,TRUE
Calvin Russell was born in 1948,TRUE
Hank Cochran was born in 1935,TRUE
Elizabeth Cotten was born in 1895,TRUE
Ross Lynch was born in 1995,TRUE
Scott Walker was born in 1943,TRUE
Elizabeth Cotten was born in 1893,TRUE
Betty Carter was born in 1930,TRUE
Betty Carter was born in 1929,TRUE
Everlast was born in 1969,TRUE
Nina Gordon was born in 1967,TRUE
Bob Welch was born in 1946,TRUE
Bob Welch was born in 1945,TRUE
Randy Travis was born in 1959,TRUE
Glenn Frey was born in 1948,TRUE
Memphis Minnie was born in 1897,TRUE
Memphis Minnie was born in 1896,TRUE
Sara Evans was born in 1971,TRUE
Thelma Houston was born in 1946,TRUE
Bettye LaVette was born in 1946,TRUE
Jeremih was born in 1987,TRUE
Peter Cetera was born in 1944,TRUE
Lorrie Morgan was born in 1959,TRUE
Coco Jones was born in 1998,TRUE
Coco Jones was born in 1998,TRUE
Plumb was born in 1975,TRUE
Robin Thicke was born in 1977,TRUE
Sleepy John Estes was born in 1904,TRUE
Mark Wills was born in 1973,TRUE
Sixto Rodriguez was born in 1942,TRUE
Adrienne Houghton was born in 1983,TRUE
Sleepy John Estes was born in 1899,TRUE
Max C was born in 1975,TRUE
Telle Smith was born in 1986,TRUE
David Choi was born in 1986,TRUE
Amy LaVere was born in 1953,TRUE
Meghan Andrews was born in 1979,TRUE
Kurt Kaiser was born in 1934,TRUE
Max Carl was born in 1950,TRUE
Mark Farner was born in 1948,TRUE
Matthew Shultz was born in 1983,TRUE
Ken Medema was born in 1943,TRUE
Michael Brown was born in 1949,TRUE
Jack Splash was born in 2000,TRUE
John Trudell was born in 1946,TRUE
Jerry Portnoy was born in 1943,TRUE
Rusty Wier was born in 1944,TRUE
Malcolm Yelvington was born in 1918,TRUE
Blowfly was born in 1939,TRUE
Johnnie Allan was born in 1938,TRUE
Jim Ed Brown was born in 1934,TRUE
Glen Phillips was born in 1970,TRUE
Jason Michael Carroll was born in 1978,TRUE
Jonathan Nelson was born in 1974,TRUE
Martha Munizzi was born in 1968,TRUE
Karin Anna Cheung was born in 1974,TRUE
Jeff Carson was born in 1963,TRUE
Kenny Vance was born in 1943,TRUE
Jacqui Naylor was born in 1960,TRUE
Lucy Kaplansky was born in 1960,TRUE
Lucy Kaplansky was born in 1960,TRUE
Luther Johnson was born in 1939,TRUE
Judy Henske was born in 1936,TRUE
Anton Newcombe was born in 1967,TRUE
Max Bemis was born in 1984,TRUE
James Otto was born in 1973,TRUE
Li'l Millet was born in 1935,TRUE
Keith Green was born in 1953,TRUE
Randy Houser was born in 1975,TRUE
Will Sheff was born in 1976,TRUE
Laura Jansen was born in 1977,TRUE
Tony Sly was born in 1970,TRUE
Mark Chesnutt was born in 1963,TRUE
Josh Homme was born in 1973,TRUE
René Marie was born in 1955,TRUE
Jerry Yester was born in 1943,TRUE
John Fred was born in 1941,TRUE
John Pizzarelli was born in 1960,TRUE
Tommy Shaw was born in 1953,TRUE
Jonny Lang was born in 1981,TRUE
Jack Ingram was born in 1970,TRUE
Michael Been was born in 1950,TRUE
Eric Schwartz was born in 1953,TRUE
Jeff Tweedy was born in 1967,TRUE
Joe Dolce was born in 1947,TRUE
Lari White was born in 1965,TRUE
Dan Bern was born in 1965,TRUE
John Anderson was born in 1954,TRUE
Lee Brice was born in 1980,TRUE
Constantine Maroulis was born in 1975,TRUE
Michael Martin Murphey was born in 1945,TRUE
Josh Thompson was born in 1978,TRUE
Aaron Watson was born in 1977,TRUE
Kevin Devine was born in 1979,TRUE
Joe Henry was born in 1960,TRUE
Joe Dowell was born in 1940,TRUE
Joe Dowell was born in 1940,TRUE
Tiffany Alvord was born in 1992,TRUE
Van McCoy was born in 1940,TRUE
Mason Jennings was born in 1975,TRUE
Lee Roy Parnell was born in 1956,TRUE
James Talley was born in 1944,TRUE
Jesse Winchester was born in 1944,TRUE
Little Mack Simmons was born in 1933,TRUE
Lobo was born in 1943,TRUE
Jeff Hanson was born in 1978,TRUE
William Fitzsimmons was born in 1978,TRUE
Jim Stafford was born in 1944,TRUE
Lauren Wood was born in 2000,TRUE
Johnny Russell was born in 1940,TRUE
Ledisi was born in 1972,TRUE
John Callahan was born in 1951,TRUE
Joe Tex was born in 1935,TRUE
Slim Whitman was born in 1924,TRUE
Slim Whitman was born in 1924,TRUE
Willy Porter was born in 1964,TRUE
Joe Tex was born in 1933,TRUE
Joe Diffie was born in 1958,TRUE
Kevin Welch was born in 1955,TRUE
Meek Mill was born in 1987,TRUE
Ken Mellons was born in 1965,TRUE
Slaid Cleaves was born in 1964,TRUE
Myra Taylor was born in 1917,TRUE
Tiffany Young was born in 1989,TRUE
Suzanne Vega was born in 1959,TRUE
Mare Winningham was born in 1959,TRUE
Stevie Nicks was born in 1948,TRUE
Laura Nyro was born in 1947,TRUE
Michelle Branch was born in 1983,TRUE
Lucinda Williams was born in 1953,TRUE
Alyson Michalka was born in 1989,TRUE
Kristinia DeBarge was born in 1990,TRUE
Allison Iraheta was born in 1992,TRUE
Olivia Olson was born in 1992,TRUE
Toni Basil was born in 1943,TRUE
Jessi Colter was born in 1943,TRUE
Jeffrey Osborne was born in 1948,TRUE
Dottie West was born in 1932,TRUE
Melanie Brown was born in 1975,TRUE
Kim Deal was born in 1961,TRUE
Pete Seeger was born in 1919,TRUE
Aimee Mann was born in 1960,TRUE
Aimee Mann was born in 1960,TRUE
Majandra Delfino was born in 1981,TRUE
Anita Baker was born in 1958,TRUE
Melody Gardot was born in 1985,TRUE
Drake Bell was born in 1986,TRUE
Skin Diamond was born in 1987,TRUE
Uffie was born in 1987,TRUE
Jason Derulo was born in 1989,TRUE
AJ Michalka was born in 1991,TRUE
Duff McKagan was born in 1964,TRUE
Helen Slater was born in 1963,TRUE
Grant-Lee Phillips was born in 1963,TRUE
Anya Marina was born in 1976,TRUE
Cree Summer was born in 1969,TRUE
Martha Wainwright was born in 1976,TRUE
Jennifer Rush was born in 1960,TRUE
Natalie Maines was born in 1974,TRUE
Matraca Berg was born in 1964,TRUE
Louisiana Red was born in 1932,TRUE
Louisiana Red was born in 1932,TRUE
Jennifer Paige was born in 1973,TRUE
Janis Ian was born in 1951,TRUE
Liz Phair was born in 1967,TRUE
LeToya Luckett was born in 1981,TRUE
Hikaru Utada was born in 1983,TRUE
Crystal Waters was born in 1964,TRUE
Rachael Yamagata was born in 1977,TRUE
Taryn Manning was born in 1978,TRUE
Suzi Quatro was born in 1950,TRUE
Karina Lombard was born in 1969,TRUE
Lisa Marie Presley was born in 1968,TRUE
Natalie Merchant was born in 1963,TRUE
Marié Digby was born in 1983,TRUE
Trina was born in 1974,TRUE
Anna Nalick was born in 1984,TRUE
Jimmy Jones was born in 1937,TRUE
Jad Fair was born in 1954,TRUE
Kim Gordon was born in 1953,TRUE
Trina was born in 1978,TRUE
Edie Brickell was born in 1966,TRUE
Michelle Phillips was born in 1944,TRUE
Judy Collins was born in 1939,TRUE
Diane Warren was born in 1956,TRUE
Wanda Jackson was born in 1937,TRUE
Rickie Lee Jones was born in 1954,TRUE
Nancy Wilson was born in 1954,TRUE
Pat Benatar was born in 1953,TRUE
Jazmine Sullivan was born in 1987,TRUE
Rick James was born in 1948,TRUE
Bonnie Raitt was born in 1949,TRUE
Maureen Tucker was born in 1944,TRUE
Ursula Rucker was born in 2000,TRUE
Mark James was born in 1940,TRUE
Waylon Jennings was born in 1937,TRUE
Santigold was born in 1976,TRUE
Ingrid Michaelson was born in 1979,TRUE
Nadia Ali was born in 1980,TRUE
Sabrina Bryan was born in 1984,TRUE
Phoebe Snow was born in 1952,TRUE
Patti Scialfa was born in 1953,TRUE
Phoebe Snow was born in 1950,TRUE
Yvonne Elliman was born in 1951,TRUE
Chrissie Hynde was born in 1951,TRUE
Martina McBride was born in 1966,TRUE
Angie Stone was born in 1961,TRUE
Elizabeth Daily was born in 1961,TRUE
Faith Evans was born in 1973,TRUE
Martika was born in 1969,TRUE
Lisa Loeb was born in 1968,TRUE
Meredith Brooks was born in 1958,TRUE
Linda Perry was born in 1965,TRUE
Teena Marie was born in 1956,TRUE
Alison Sudol was born in 1984,TRUE
Alison Sudol was born in 1985,TRUE
Stacie Orrico was born in 1986,TRUE
Chris Gerolmo was born in 1953,TRUE
Bobby Charles was born in 1938,TRUE
Dan Hartman was born in 1950,TRUE
Blaze Foley was born in 1949,TRUE
Bobby Byrd was born in 1934,TRUE
Jimmy Buffett was born in 1946,TRUE
